"name","code","unit","category","brand","vendor","image_url","quantity","is_active","created_by","created_at","updated_at"
"AUTO CRACK WHITE NEW","2395","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.311958","2026-03-08T14:57:16.311960"
"AUTO CRACK BASE COAT","2396","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.311991","2026-03-08T14:57:16.311993"
"PEARL PASTE","2397","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312025","2026-03-08T14:57:16.312027"
"HI SELF SHINE PEARL PASTE","2398","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312058","2026-03-08T14:57:16.312060"
"TEXPRINT MCK (MANUAL CRACK)","2399","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312090","2026-03-08T14:57:16.312092"
"ZAQ 10191 TRANS INK","2400","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312124","2026-03-08T14:57:16.312125"
"B2 SILVER SIMMER M/C","2401","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312156","2026-03-08T14:57:16.312158"
"ANTI FOIL GEL WITH FIXER","2402","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312188","2026-03-08T14:57:16.312190"
"B2 HOT FOIL PASTE (CREDIT 800)","2403","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312221","2026-03-08T14:57:16.312223"
"SKY DISCHARGE WHITE","2404","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312253","2026-03-08T14:57:16.312255"
"CSC GENESIS GREY BASE","2405","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312288","2026-03-08T14:57:16.312290"
"LYGRA GEL","2406","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312320","2026-03-08T14:57:16.312322"
"SUPER PLASTIC PSS","2407","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312354","2026-03-08T14:57:16.312356"
"COLD FIXING AGENT","2408","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312410","2026-03-08T14:57:16.312412"
"SILVER COLOUR BASE","2409","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312450","2026-03-08T14:57:16.312452"
"FIXER N","2410","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312486","2026-03-08T14:57:16.312488"
"FS-ANTI MIGRATION WHITE RUBBER PASTE","2411","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312522","2026-03-08T14:57:16.312524"
"VELVET FOAM","2412","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312556","2026-03-08T14:57:16.312558"
"BURNO OUT PASTE","2413","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312590","2026-03-08T14:57:16.312592"
"BAIRAVI PU GLOSSY GEL (BILL CATALYST 2%)","2414","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312623","2026-03-08T14:57:16.312627"
"COPPER SIMMER W/B","2415","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312657","2026-03-08T14:57:16.312659"
"XL FOAM","2416","KG","W/B","DUCOL","null","null","0","True","Sreeram","2026-03-08T14:57:16.312690","2026-03-08T14:57:16.312692"
"OIL PASTE","2417","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312724","2026-03-08T14:57:16.312726"
"WATER PASTE","2418","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312759","2026-03-08T14:57:16.312761"
"IMP. WATER PASTE","2419","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312793","2026-03-08T14:57:16.312795"
"DISCHARGE WHITE","2420","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.312829","2026-03-08T14:57:16.312830"
"DISCHARGE CLEAR","2421","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.312864","2026-03-08T14:57:16.312866"
"DISCHARGE WHITE","2422","KG","W/B","ELECTRON","null","null","0","True","Sreeram","2026-03-08T14:57:16.312899","2026-03-08T14:57:16.312901"
"DISCHARGE CLEAR","2423","KG","W/B","ELECTRON","null","null","0","True","Sreeram","2026-03-08T14:57:16.312932","2026-03-08T14:57:16.312934"
"DISCHARGE ACTIVATOR","2424","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.312965","2026-03-08T14:57:16.312967"
"MIXING AID (NON CHOCKING OIL)","2425","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313000","2026-03-08T14:57:16.313002"
"LM FOIL GEL","2426","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313035","2026-03-08T14:57:16.313037"
"PROCESS COLORS (CYMK)","2427","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313069","2026-03-08T14:57:16.313071"
"GRAFCO FLUO. COLORS (YELLOW, MAJENTHA, PINK, ORANGE, GREEN)","2428","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313102","2026-03-08T14:57:16.313104"
"GHADI (ARTEX)","2429","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313136","2026-03-08T14:57:16.313138"
"TEXAPRINT AFK","2430","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313170","2026-03-08T14:57:16.313172"
"SPL. FOAM","2431","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313204","2026-03-08T14:57:16.313206"
"MATTING AGENT","2432","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313236","2026-03-08T14:57:16.313238"
"GERMAN WHITE","2433","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313269","2026-03-08T14:57:16.313271"
"008 CATALYST","2434","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313302","2026-03-08T14:57:16.313304"
"BRIGHT SILVER SIMMER READYMIX W/B","2435","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313335","2026-03-08T14:57:16.313337"
"BRIGHT GOLD SIMMER READYMIX W/B","2436","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313375","2026-03-08T14:57:16.313377"
"SUPER SOFT WHITE","2437","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313420","2026-03-08T14:57:16.313422"
"SUPER SOFT CLEAR","2438","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313457","2026-03-08T14:57:16.313459"
"PERFECT WHITE","2439","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313492","2026-03-08T14:57:16.313494"
"PERFECT CLEAR","2440","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313527","2026-03-08T14:57:16.313528"
"SUPER ARREST WHITE","2441","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313562","2026-03-08T14:57:16.313564"
"B2 FOAM","2442","KG","W/B","B2","null","null","0","True","Sreeram","2026-03-08T14:57:16.313597","2026-03-08T14:57:16.313599"
"424 STRETCH WHITE","2443","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313632","2026-03-08T14:57:16.313634"
"424 STRETCH CLEAR","2444","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313779","2026-03-08T14:57:16.313783"
"DIGITAL WHITE","2445","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313831","2026-03-08T14:57:16.313833"
"DIGITAL CLEAR","2446","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313869","2026-03-08T14:57:16.313871"
"YELLOW SPARKLE GLITTER 8 MM","2447","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313907","2026-03-08T14:57:16.313909"
"YELLOW SPARKLE GLITTER 4 MM","2448","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313942","2026-03-08T14:57:16.313944"
"GENESIS GREY BASE","2449","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.313976","2026-03-08T14:57:16.313978"
"LIQUID THICKNER","2450","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314011","2026-03-08T14:57:16.314014"
"PEARL PASTE READYMIX OB","2451","KG","TPL","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314046","2026-03-08T14:57:16.314048"
"SRIVY 9044 REDUCER","2452","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314082","2026-03-08T14:57:16.314084"
"SRIVY 9044 REDUCER (5 LIT.)","2453","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314118","2026-03-08T14:57:16.314120"
"SOAP OIL","2454","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314152","2026-03-08T14:57:16.314154"
"HOT MELT POWDER 80-200","2455","KG","STICKER","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314187","2026-03-08T14:57:16.314189"
"HOT MELT POWDER 0-80","2456","KG","STICKER","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314222","2026-03-08T14:57:16.314224"
"HOT MELT POWDER 0-80 POLYESTER","2457","KG","STICKER","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314260","2026-03-08T14:57:16.314262"
"HOT MELT POWDER BLACK","2458","KG","STICKER","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314295","2026-03-08T14:57:16.314297"
"HOT MELT GLUE/GUM SHEET(PIDILITE)","2459","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314329","2026-03-08T14:57:16.314331"
"HOT MELT GLUE/GUM SHEET NEW (40”X40”)","2460","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314362","2026-03-08T14:57:16.314364"
"FLOCK SHEET (20”X25”) G.YELLOW, GREEN, D.GREEN, RED, BLACK, OFF WHITE, NAVYBLLUE","2461","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314395","2026-03-08T14:57:16.314397"
"GLYCERIN","2462","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314429","2026-03-08T14:57:16.314431"
"DAP","2463","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314462","2026-03-08T14:57:16.314464"
"FLOCK POWDER","2464","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314496","2026-03-08T14:57:16.314498"
"FLOCK POWDER (0.5 MM)","2465","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314530","2026-03-08T14:57:16.314532"
"FLOCK POWDER (HEAT RESISTANCE)","2466","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314564","2026-03-08T14:57:16.314566"
"BEADS","2467","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314599","2026-03-08T14:57:16.314601"
"BEADS SMALL","2468","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314633","2026-03-08T14:57:16.314635"
"METALLIC BEADS","2469","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314666","2026-03-08T14:57:16.314668"
"THICKENER POWDER","2470","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314699","2026-03-08T14:57:16.314701"
"PEARL POWDER","2471","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314731","2026-03-08T14:57:16.314733"
"PEARL POWDER (TOYS)","2472","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314763","2026-03-08T14:57:16.314765"
"BUTTER PAPER (20” X 11”) TISSUE","2473","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314796","2026-03-08T14:57:16.314798"
"YELLOW GUM POWDER","2474","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314828","2026-03-08T14:57:16.314830"
"CEEPAL","2475","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314860","2026-03-08T14:57:16.314862"
"TEFLON SHEET SHINING","2476","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314907","2026-03-08T14:57:16.314909"
"TEFLON SHEET MATT","2477","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314950","2026-03-08T14:57:16.314952"
"TEXTILE PRINTING PALETTE PAPER","2478","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.314986","2026-03-08T14:57:16.314988"
"TEMPERATURE STRIP (120 C 171 C)","2479","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315021","2026-03-08T14:57:16.315023"
"GRAFCO PRINT REMOVER","2480","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315056","2026-03-08T14:57:16.315058"
"HOT MELT POWDER ANTI MIGRATION POWDER","2481","KG","STICKER","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315090","2026-03-08T14:57:16.315092"
"FIXER 104","2482","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315133","2026-03-08T14:57:16.315136"
"MATT POWDER","2483","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315186","2026-03-08T14:57:16.315237"
"FUSING SHEET","2484","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315368","2026-03-08T14:57:16.315372"
"FOIL GEL","2485","KG","W/B","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315421","2026-03-08T14:57:16.315423"
"WHITE FABRIC REMOVING OIL","2486","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315462","2026-03-08T14:57:16.315464"
"SSIAC PRINT REMOVER NEW","2487","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315504","2026-03-08T14:57:16.315506"
"KYB REDUCER","2488","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315542","2026-03-08T14:57:16.315544"
"DTF POWDER","2489","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315580","2026-03-08T14:57:16.315582"
"SUPER BOND ECO FRIENDLY (1 KG)","2490","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315617","2026-03-08T14:57:16.315619"
"SUPER BOND ECO FRIENDLY (5 KG PACKING) (PER KG)","2491","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315652","2026-03-08T14:57:16.315654"
"SUPER BOND PS 1 KG","2492","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315688","2026-03-08T14:57:16.315690"
"SUPER BOND PS 5 KGS.","2493","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315722","2026-03-08T14:57:16.315724"
"SUPER BOND SHE","2494","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315775","2026-03-08T14:57:16.315778"
"PIDIVYL TGPF (1 KG)","2495","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315842","2026-03-08T14:57:16.315845"
"PIDIVYL TGPF (7.5 KGS)","2496","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315903","2026-03-08T14:57:16.315906"
"EMDILITH DM 45 (1 OR 2 KGS PACKING)","2497","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.315968","2026-03-08T14:57:16.315972"
"EMDILITH DM 45 (5 KG PACKING)","2498","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316036","2026-03-08T14:57:16.316039"
"EMDILITH DM 47 (50 KG PACKING)","2499","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316101","2026-03-08T14:57:16.316107"
"EMDILITH DM 58 (50 KGS. PACKING)","2500","KG","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316166","2026-03-08T14:57:16.316170"
"TAKTER 600 ML","2501","PCS","SCREEN MAKING ACCESSORIES","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316231","2026-03-08T14:57:16.316234"
"RADIUM NORMAL GREEN POWDER (W/B)","2502","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316297","2026-03-08T14:57:16.316300"
"RADIUM LONG GLOW GREEN POWDER (W/B)","2503","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316416","2026-03-08T14:57:16.316421"
"RADIUM LONG GLOW GREEN POWDER (O/B)","2504","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316518","2026-03-08T14:57:16.316520"
"RADIUM ORANGE POWDER (W/B)","2505","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316574","2026-03-08T14:57:16.316576"
"READYMIX NORMAL GREEN (W/B)","2506","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316634","2026-03-08T14:57:16.316638"
"READYMIX LONG GLOW GREEN (W/B)","2507","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316714","2026-03-08T14:57:16.316717"
"READYMIX LONG GLOW GREEN (O/B)","2508","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316789","2026-03-08T14:57:16.316792"
"READYMIX ORANGE (W/B)","2509","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316851","2026-03-08T14:57:16.316855"
"READYMIX YELLOW (W/B)","2510","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316922","2026-03-08T14:57:16.316926"
"READYMIX WHITE (W/B)","2511","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.316989","2026-03-08T14:57:16.316992"
"READYMIX RED (W/B)","2512","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317064","2026-03-08T14:57:16.317067"
"READYMIX ROSERED (W/B)","2513","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317125","2026-03-08T14:57:16.317128"
"READYMIX SKY BLUE (W/B)","2514","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317186","2026-03-08T14:57:16.317189"
"READYMIX GREENISH BLUE (W/B)","2515","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317284","2026-03-08T14:57:16.317288"
"READYMIX BLUE (O/B)","2516","KG","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317370","2026-03-08T14:57:16.317373"
"SILVER SPOON NO. 1","2517","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317420","2026-03-08T14:57:16.317422"
"SILVER SPOON NO. 2","2518","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317462","2026-03-08T14:57:16.317464"
"SILVER SPOON NO. 3","2519","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317502","2026-03-08T14:57:16.317504"
"SILVER SPOON NO. 4","2520","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317542","2026-03-08T14:57:16.317544"
"SILVER SPOON NO. 5","2521","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317580","2026-03-08T14:57:16.317582"
"SILVER SPOON NO. 6","2522","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317618","2026-03-08T14:57:16.317620"
"SILVER SPOON – 18”","2523","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317665","2026-03-08T14:57:16.317667"
"SILVER SPOON – 21”","2524","PCS","PRINTING ADD ON","-","null","null","0","True","Sreeram","2026-03-08T14:57:16.317701","2026-03-08T14:57:16.317703"
"AX-703/1E26 EVA PRIMER AID","2525","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.317748","2026-03-08T14:57:16.317751"
"EVA-1001/25D7 SPECIALITY INKS EVASTICK WHITE","2526","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.317790","2026-03-08T14:57:16.317792"
"EVA-1012/1E17 SPECIALITY INKS EVASTICK LEMON YELLOW","2527","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.317830","2026-03-08T14:57:16.317832"
"EVA-1014/1E17 SPECIALITY INKS EVASTICK PERMANENT BLUE","2528","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.317866","2026-03-08T14:57:16.317868"
"EVA-1015/1E17 SPECIALITY INKS EVASTICK VIVID GREEN","2529","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.317902","2026-03-08T14:57:16.317904"
"EVA-1016/1E17 SPECIALITY INKS EVASTICK OPAQ WHITE","2530","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.317948","2026-03-08T14:57:16.317950"
"EVA-1025/1E17 SPECIALITY INKS EVASTICK GOLDEN YELLOW","2531","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.317992","2026-03-08T14:57:16.317995"
"EVA-1032/1E17 SPECIALITY INKS EVASTICK RICH ROYAL BLUE","2532","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.318230","2026-03-08T14:57:16.318235"
"EVA-1034/1E17 SPECIALITY INKS EVASTICK BRIGHT VIOLET","2533","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.318736","2026-03-08T14:57:16.318743"
"EVA-1040/1E17 SPECIALITY INKS EVASTICK POST OFFICE RED","2534","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.318864","2026-03-08T14:57:16.318868"
"EVA-1091/1E17 SPECIALITY INKS EVASTICK LEMON YELLOW","2535","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.318948","2026-03-08T14:57:16.318952"
"EVA-1096/1E17 SPECIALITY INKS EVASTICK GREEN","2536","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319024","2026-03-08T14:57:16.319028"
"EVA-1102/1E17 SPECIALITY INKS EVASTICK 021C ORANGE","2537","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319093","2026-03-08T14:57:16.319096"
"EVA-2192/1E17 SPECIALITY INKS OPAQ WHITE","2538","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319163","2026-03-08T14:57:16.319166"
"EVA-2195/1E17 SPECIALITY INKS BRIGHT RED","2539","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319230","2026-03-08T14:57:16.319234"
"EVA-2196/1E17 SPECIALITY INKS DARK BLUE","2540","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319294","2026-03-08T14:57:16.319297"
"EVA-601/1E17 SPECIALITY INKS EVASTICK RED","2541","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319354","2026-03-08T14:57:16.319357"
"EVA-901/1E17 EVA FAST DRYING REDUCING AID","2542","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319413","2026-03-08T14:57:16.319416"
"EVA-1010/1E17 SPECIALITY INKS DENSE BLACK","2543","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319462","2026-03-08T14:57:16.319465"
"EVA-1095/1E17 SPECIALITY INKS EVASTIC SKYBLUE","2544","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319501","2026-03-08T14:57:16.319503"
"EVA-161/1E17 SPECIALITY INKS EVASTIC GREEN","2545","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319537","2026-03-08T14:57:16.319539"
"EVA-151/1E17 SPECIALITY INKS EVASTIC ULTRA BLUE","2546","KG","O/B","EVA INKS","null","null","0","True","Sreeram","2026-03-08T14:57:16.319575","2026-03-08T14:57:16.319577"
"TEXCRON BLACK NGB","2547","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319615","2026-03-08T14:57:16.319617"
"TEXCRON BLACK NFD TE","2548","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319651","2026-03-08T14:57:16.319653"
"TEXCRON BLUE B S/C","2549","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319686","2026-03-08T14:57:16.319688"
"TEXCRON BLUE BN S/C","2550","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319721","2026-03-08T14:57:16.319723"
"TEXCRON BRILL PINK CP S/C","2551","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319757","2026-03-08T14:57:16.319759"
"TEXCRON BRILL RED PEGB S/C","2552","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319793","2026-03-08T14:57:16.319795"
"TEXCRON BRILL RED PEGR S/C","2553","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319828","2026-03-08T14:57:16.319830"
"TEXCRON BROWN GR","2554","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319865","2026-03-08T14:57:16.319867"
"TEXCRON GOLDEN YELLOW KRM","2555","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319900","2026-03-08T14:57:16.319902"
"TEXCRON GREEN G S/C","2556","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319935","2026-03-08T14:57:16.319937"
"TEXCRON NAVY BLUE BRJ S/C","2557","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.319975","2026-03-08T14:57:16.319977"
"TEXCRON ORANGE PERG","2558","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.320011","2026-03-08T14:57:16.320013"
"TEXCRON RED VIOLET RK","2559","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.320057","2026-03-08T14:57:16.320060"
"TEXCRON RED RP XF","2560","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.320101","2026-03-08T14:57:16.320104"
"TEXCRON RUBINE PE-BC","2561","KG","W/B","PIDILITE","null","null","0","True","Sreeram","2026-03-08T14:57:16.320140","2026-03-08T14:57:16.320142"
